"Ano/mês";" Idade ignorada";"Ate 30 dias";"30 dias a 1 ano";"2 meses";"3 meses";"4 meses";"5 meses";"6 meses";"7 meses";"Menor de 1 ano";"1 ano";"2 anos";"3 anos";"4 anos";"5 anos";"6 anos";"9 anos";"10 anos";"11 anos";"12 anos";"13 anos";"14 anos";"15 anos";"16 anos";"17 anos";"18 anos";"19 anos";"1 a 2 anos";"1 a 4 anos";"1 a 11 anos";"2 a 4 anos";"3 a 8 anos";"5 a 6 anos";"5 a 8 anos";"5 a 9 anos";"5 a 10 anos";"5 a 12 anos";"5 anos e mais";"7 a 9 anos";"7 a 11 anos";"7 a 14 anos";"7 a 17 anos";"7 anos e mais";"9 a 12 anos";"10 a 11 anos";"10 a 14 anos";"11 a 14 anos";"7 a 8 anos";"12 a 14 anos";"13 a 14 anos";"13 a 19 anos";"15 a 16 anos";"15 a 19 anos";"15 a 49 anos";"15 a 59 anos";"17 a 19 anos";"18 a 19 anos";"20 a 24 anos";"20 a 29 anos";"20 a 59 anos";"20 a 25 anos";"20 a 26 anos";"26 a 27 anos";"27 e mais";"25 a 29 anos";"30 a 34 anos";"30 a 39 anos";"35 a 39 anos";"40 a 44 anos";"40 a 49 anos";"45 a 49 anos";"50 a 59 anos";"60 a 64 anos";"60 anos e mais";"65 a 69 anos";"65 anos e mais";"70 a 74 anos";"75 a 79 anos";"80 a 84 anos";"85 a 89 anos";"90 anos e mais";"Gestantes 10 a 11 anos";"Gestantes 12 a 14 anos";"Gestantes 15 a 49 anos";"Não gestantes 12 a 14 anos";"Não gestantes 12 a 49 anos";"Não gestantes 15 a 49 anos";"Homens 12 a 14 anos";"Homens 12 a 49 anos";"Homens 15 a 49 anos";"Sem discriminação de idade";"Ignorado";" Total"
"1994";"0";"0";"0";"0";"0";"0";"0";"0";"0";"10632368";"5196931";"1644714";"945249";"1029725";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"617036";"0";"129";"0";"437942";"27887";"138659";"200552";"0";"146300";"0";"1560443";"411734";"0";"120";"47156";"0";"332634";"630499";"0";"0";"0";"0";"0";"91366";"0";"677203";"0";"0";"0";"0";"93390";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"156";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1821802";"48817";"2284026";"0";"131086";"1604989";"0";"196";"32167";"0";"30785276"
"1995";"0";"0";"0";"0";"0";"0";"0";"0";"0";"21712555";"6482189";"2738134";"1746352";"1452865";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4790358";"0";"40333";"0";"1099163";"63563";"217835";"77597";"0";"829992";"0";"2202235";"827965";"0";"5";"130745";"0";"474275";"113020";"0";"0";"0";"0";"0";"262893";"0";"1067969";"0";"0";"0";"0";"287453";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"34";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2401343";"80794";"2813303";"901147";"192358";"2996938";"0";"29";"56908";"0";"56060350"
"1996";"0";"0";"0";"0";"0";"0";"0";"0";"0";"23883193";"6027504";"1941012";"1173046";"1121886";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"9731704";"0";"269";"0";"594575";"57096";"144316";"94468";"0";"978698";"0";"1750319";"765433";"0";"0";"171622";"0";"408511";"109490";"0";"0";"0";"0";"0";"315780";"0";"1057416";"0";"0";"0";"0";"392915";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2140660";"377268";"1994601";"142601";"459483";"3136465";"0";"408958";"56707";"0";"59435996"
"1997";"0";"0";"0";"0";"0";"0";"0";"0";"0";"30891005";"8869348";"2946481";"1792755";"1899003";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"26517478";"0";"4481";"0";"1643698";"75905";"205687";"123540";"0";"5607419";"0";"2040836";"2125315";"0";"990910";"234051";"0";"478646";"474754";"0";"0";"0";"0";"0";"230608";"0";"2335553";"0";"0";"0";"0";"539102";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2943539";"0";"0";"2493070";"4317109";"182308";"0";"83949";"0";"100046550"
"1998";"0";"0";"0";"0";"0";"0";"0";"0";"0";"38231143";"10605612";"3134636";"2111903";"2240700";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"26385967";"0";"65813";"0";"2727773";"95963";"1152612";"347908";"0";"2835735";"0";"2756909";"1195024";"0";"0";"283056";"0";"2121395";"1800337";"0";"0";"0";"0";"0";"1040981";"0";"6398966";"0";"0";"0";"0";"722343";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1031";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3224607";"0";"0";"2796122";"5592763";"215053";"0";"90484";"0";"118174836"
"1999";"0";"0";"0";"0";"0";"0";"0";"0";"0";"47631268";"13594264";"4474242";"3240901";"3523598";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"27003787";"0";"275195";"0";"3388610";"106027";"1682052";"1275053";"0";"2456109";"0";"3116868";"1219347";"0";"0";"301703";"0";"2241060";"3605681";"0";"0";"0";"0";"0";"2634858";"0";"8812119";"0";"0";"0";"0";"802243";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"336971";"5134";"0";"7296009";"0";"0";"0";"0";"0";"0";"0";"3520478";"0";"0";"3852502";"14660408";"552946";"0";"101455";"0";"161710888"
"2000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"55493916";"12381695";"3202255";"2410227";"2390185";"0";"0";"0";"0";"0";"946";"0";"0";"0";"0";"0";"0";"0";"588";"36020882";"7577499";"39137";"1822";"2761798";"107213";"1582895";"850537";"0";"2464390";"0";"1906529";"1068903";"7";"39";"269500";"0";"2697355";"1681690";"0";"0";"2035";"1187";"2035";"193772";"0";"14070100";"5877";"5";"5414";"0";"2064013";"0";"0";"0";"0";"5414";"5414";"0";"5414";"5414";"0";"5414";"906726";"3084653";"3762595";"0";"6332326";"0";"0";"0";"0";"0";"0";"326279";"3197883";"560868";"772926";"3585585";"3191022";"643990";"3520573";"101849";"0";"181268791"
"2001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"54616258";"12097757";"2704492";"2638706";"4131953";"0";"0";"0";"0";"0";"41819";"0";"0";"0";"0";"0";"0";"0";"53029";"28509947";"0";"157586";"66904";"3176040";"165638";"834534";"8156228";"0";"1795812";"0";"1383384";"889787";"8073";"39724";"352514";"0";"1292554";"5686613";"0";"0";"85853";"102530";"540765";"5507912";"0";"7954626";"907296";"2214";"1149853";"0";"2608684";"0";"0";"0";"0";"984654";"108649";"0";"103634";"102095";"0";"102121";"1099575";"3713784";"4733432";"0";"7051558";"0";"0";"0";"0";"0";"0";"284659";"3229484";"780451";"0";"4287049";"768706";"1264400";"4226263";"26893";"0";"180526492"
"2002";"0";"0";"0";"0";"0";"0";"0";"0";"0";"47505825";"10772320";"1988169";"1280122";"1814506";"0";"0";"0";"0";"0";"619602";"0";"0";"0";"0";"0";"0";"0";"74330";"27067281";"0";"54346";"156002";"3091893";"156042";"182777";"6802268";"0";"1839862";"0";"1303268";"794719";"9710";"20993";"360604";"0";"379250";"5223342";"0";"0";"890522";"116152";"939149";"5372411";"0";"1973717";"1240075";"3759";"1726834";"0";"3514521";"0";"0";"0";"0";"1495026";"1183298";"0";"1071622";"88342";"0";"90383";"1100073";"3771581";"3202991";"0";"7255283";"0";"0";"0";"0";"0";"0";"293142";"3220155";"1256263";"0";"5645922";"744818";"1223587";"4436149";"1124";"0";"163354130"
"2003";"0";"0";"0";"0";"0";"0";"0";"0";"0";"40179869";"10757610";"1424482";"908144";"938031";"0";"0";"0";"0";"0";"83029";"0";"0";"0";"0";"0";"0";"0";"89373";"27098244";"0";"39069";"184322";"2996046";"186048";"189493";"3708941";"0";"1539258";"0";"1163298";"808185";"30389";"16097";"280453";"0";"473076";"3378943";"0";"0";"61968";"181131";"82605";"4144781";"0";"2538223";"119755";"4836";"180690";"0";"4121659";"0";"0";"0";"0";"188666";"114586";"0";"81111";"39892";"0";"34099";"1163069";"4212317";"3538140";"0";"8149545";"0";"0";"0";"0";"0";"0";"255904";"3180099";"1101718";"0";"5494220";"596148";"774088";"4578155";"0";"0";"141409805"
"2004/Jan";"1084";"0";"0";"0";"0";"0";"0";"0";"0";"3279181";"733166";"47036";"41878";"21783";"0";"0";"0";"0";"0";"4458";"0";"0";"0";"0";"0";"0";"0";"940";"17693";"0";"2524";"1715";"135173";"11580";"6431";"167031";"0";"0";"0";"68904";"55254";"427";"1025";"15710";"0";"17153";"137335";"0";"0";"3783";"13993";"4954";"170283";"0";"99054";"8242";"148";"13873";"0";"227892";"0";"0";"0";"0";"14037";"8759";"0";"7522";"3280";"0";"3051";"74418";"0";"86907";"0";"0";"0";"0";"0";"0";"0";"0";"13816";"248359";"43780";"1024";"283659";"34705";"47802";"301208";"0";"0";"6482030"
"2004/Fev";"944";"0";"0";"0";"0";"0";"0";"0";"0";"3026206";"746036";"49349";"24528";"22567";"0";"0";"0";"0";"0";"5934";"0";"0";"0";"0";"0";"0";"0";"711";"15270";"0";"2852";"1917";"147728";"10566";"9038";"156030";"0";"0";"0";"73789";"50036";"175";"1172";"14892";"0";"21726";"137746";"0";"0";"5920";"13957";"6541";"188025";"0";"126575";"10207";"231";"16763";"0";"255375";"0";"0";"0";"0";"15233";"10216";"0";"7608";"4279";"0";"2948";"77436";"0";"77451";"0";"0";"0";"0";"0";"0";"0";"0";"15139";"248537";"43290";"463";"275706";"36171";"55848";"328898";"0";"0";"6342029"
"2004/Mar";"1024";"0";"0";"0";"0";"0";"0";"0";"0";"3302618";"800711";"54600";"25797";"29761";"0";"0";"0";"0";"0";"8963";"0";"0";"0";"0";"0";"0";"0";"1415";"15753";"0";"3612";"2506";"185383";"10361";"14393";"151686";"0";"0";"0";"72003";"55364";"331";"1011";"15100";"0";"29934";"142468";"0";"0";"6943";"15068";"7924";"203899";"0";"157158";"12228";"205";"17381";"0";"291005";"0";"0";"0";"0";"14973";"11730";"0";"9381";"5060";"0";"3825";"73456";"0";"87058";"0";"0";"0";"0";"0";"0";"0";"0";"14097";"261505";"39917";"135";"280270";"34617";"76253";"354039";"0";"0";"6902921"
"2004/Abr";"1053";"0";"0";"0";"0";"0";"0";"0";"0";"3200159";"791033";"60923";"33366";"51687";"0";"0";"0";"0";"0";"12266";"0";"0";"0";"0";"0";"0";"0";"5757";"14635";"0";"3009";"12362";"288884";"11184";"17512";"159218";"0";"0";"0";"83300";"56189";"132";"1130";"20704";"0";"34475";"146672";"0";"0";"11494";"25380";"12876";"220443";"0";"202958";"16535";"49";"22662";"0";"403026";"0";"0";"0";"0";"21350";"16425";"0";"12813";"8550";"0";"7519";"138384";"4401016";"1295181";"8613898";"0";"0";"0";"0";"0";"0";"0";"14909";"257468";"48612";"588";"308926";"40433";"144507";"383394";"0";"0";"21635046"
"2004/Mai";"1068";"0";"0";"0";"0";"0";"0";"0";"0";"3160829";"797557";"74184";"42180";"77444";"0";"0";"0";"0";"0";"8323";"0";"0";"0";"0";"0";"0";"0";"20905";"15491";"0";"4645";"48755";"296056";"11524";"13094";"157403";"0";"0";"0";"80479";"52855";"209";"1349";"33430";"0";"30990";"145645";"0";"0";"6515";"45171";"8091";"220445";"0";"171390";"10683";"187";"15296";"0";"645584";"0";"0";"0";"0";"13905";"10137";"0";"8249";"4329";"0";"3505";"121536";"0";"836278";"0";"0";"0";"0";"0";"0";"0";"0";"15158";"251940";"44736";"78";"299281";"39277";"87085";"382874";"0";"0";"8316145"
"2004/Jun";"1079";"0";"0";"0";"0";"0";"0";"0";"0";"7046696";"1268594";"268642";"199007";"438739";"0";"0";"0";"0";"0";"6375";"0";"0";"0";"0";"0";"0";"0";"19913";"13204337";"0";"4165";"36838";"940805";"12810";"26799";"192733";"0";"942113";"0";"104771";"66265";"259";"3343";"23275";"0";"42302";"174851";"0";"0";"4604";"29274";"6289";"242756";"0";"186187";"8296";"432";"11430";"0";"438225";"0";"0";"0";"0";"10535";"7820";"0";"6147";"2914";"0";"2060";"104161";"0";"237610";"0";"0";"0";"0";"0";"0";"0";"0";"20054";"262883";"92704";"128";"404156";"48349";"45048";"388195";"0";"0";"27584968"
"2004/Jul";"994";"0";"0";"0";"0";"0";"0";"0";"0";"3126822";"723843";"67641";"38993";"87407";"0";"0";"0";"0";"0";"3815";"0";"0";"0";"0";"0";"0";"0";"10743";"17155";"0";"4395";"17034";"273691";"12826";"10102";"136204";"0";"0";"0";"73475";"58162";"123";"1544";"17969";"0";"23865";"136893";"0";"0";"3607";"19924";"3977";"195043";"0";"141602";"6145";"61";"9465";"0";"307073";"0";"0";"0";"0";"8267";"5560";"0";"4140";"2240";"0";"2027";"94121";"0";"175889";"0";"0";"0";"0";"0";"0";"0";"0";"13549";"244657";"126378";"39";"286748";"35905";"34111";"348732";"0";"0";"6912956"
"2004/Ago";"1108";"0";"0";"0";"0";"0";"0";"0";"0";"7107802";"4855159";"4364792";"4478788";"5528916";"0";"0";"0";"0";"0";"6817";"0";"0";"0";"0";"0";"0";"0";"5981";"13160095";"0";"3354";"9200";"626239";"14115";"19338";"163279";"0";"453209";"0";"108724";"70110";"110";"2960";"18747";"0";"37009";"160708";"0";"0";"5308";"22165";"5827";"214548";"0";"173576";"8186";"46";"11792";"0";"343624";"0";"0";"0";"0";"10808";"7850";"0";"5457";"2879";"0";"1750";"89634";"0";"126621";"0";"0";"0";"0";"0";"0";"0";"0";"20801";"264148";"69600";"49";"341296";"43460";"40158";"379572";"0";"0";"43385715"
"2004/Set";"1039";"0";"0";"0";"0";"0";"0";"0";"0";"3170950";"1637229";"1107027";"1101301";"1359809";"0";"0";"0";"0";"0";"5102";"0";"0";"0";"0";"0";"0";"0";"2874";"19903";"0";"3476";"5021";"623162";"14015";"14010";"132379";"0";"0";"0";"95808";"63340";"99";"1417";"17131";"0";"28894";"131227";"0";"0";"4399";"19278";"5914";"189580";"0";"147610";"7724";"56";"11276";"0";"274148";"0";"0";"0";"0";"9684";"6489";"0";"4539";"2331";"0";"1348";"78654";"0";"102334";"0";"0";"0";"0";"0";"0";"0";"0";"14831";"242916";"47546";"0";"278262";"38238";"41953";"352834";"0";"0";"11417157"
"2004/Out";"1011";"0";"0";"0";"0";"0";"0";"0";"0";"3085131";"631634";"64303";"40418";"83781";"0";"0";"0";"0";"0";"3335";"0";"0";"0";"0";"0";"0";"0";"2074";"21115";"0";"8434";"3319";"208973";"21612";"8942";"96304";"0";"0";"0";"66822";"48078";"147";"1089";"24495";"0";"23054";"104520";"0";"0";"3094";"29239";"4318";"157670";"0";"121613";"6199";"85";"10112";"0";"289925";"0";"0";"0";"0";"8584";"6285";"0";"4732";"2158";"0";"1404";"68699";"0";"82373";"0";"0";"0";"0";"0";"0";"0";"0";"13443";"235215";"38119";"0";"237745";"30538";"36337";"318273";"0";"0";"6254751"
"2004/Nov";"1076";"0";"0";"0";"0";"0";"0";"0";"0";"3267093";"709300";"54135";"29804";"69791";"0";"0";"0";"0";"0";"6881";"0";"0";"0";"0";"0";"0";"0";"1723";"19784";"0";"3923";"3555";"233061";"13409";"16234";"104360";"0";"0";"0";"92702";"49304";"315";"2028";"17259";"0";"42108";"129637";"0";"0";"6578";"21918";"7655";"188051";"0";"170772";"10320";"177";"13935";"0";"284341";"0";"0";"0";"0";"12237";"9232";"0";"6824";"2760";"0";"1958";"73292";"0";"90701";"0";"0";"0";"0";"0";"0";"0";"0";"16834";"249249";"52134";"0";"287055";"37366";"70100";"349002";"0";"0";"6829973"
"2004/Dez";"1055";"0";"0";"0";"0";"0";"0";"0";"0";"2963807";"658707";"50567";"28112";"64278";"0";"0";"0";"0";"0";"4872";"0";"0";"0";"0";"0";"0";"0";"1611";"20044";"0";"3679";"2911";"204684";"13903";"9922";"79591";"0";"0";"0";"77191";"40506";"82";"1118";"16401";"0";"27800";"94180";"0";"0";"4897";"17320";"5474";"141675";"0";"136364";"8941";"23";"13344";"0";"254093";"0";"0";"0";"0";"11424";"8156";"0";"5509";"3136";"0";"2147";"70639";"0";"92034";"0";"0";"0";"0";"0";"0";"0";"0";"14047";"230665";"49941";"0";"266340";"34368";"53364";"325122";"0";"0";"6114044"
"2005/Jan";"1475";"0";"0";"0";"0";"0";"0";"0";"0";"3327957";"763383";"42404";"19222";"61364";"0";"0";"0";"0";"0";"3438";"0";"0";"0";"0";"0";"0";"0";"1175";"18089";"0";"4192";"2095";"247973";"13448";"6998";"76838";"0";"0";"0";"73801";"58183";"116";"935";"15663";"0";"19238";"83325";"0";"0";"2568";"18045";"3977";"125090";"0";"115892";"6485";"70";"10014";"0";"224661";"0";"0";"0";"0";"8687";"6082";"0";"3925";"2046";"0";"1168";"70947";"0";"88872";"0";"0";"0";"0";"0";"0";"0";"0";"15034";"265707";"37169";"0";"235398";"34064";"32224";"318108";"0";"0";"6467545"
"2005/Fev";"1210";"0";"0";"0";"0";"0";"0";"0";"0";"3080267";"755269";"47408";"22622";"64409";"0";"0";"0";"0";"0";"3359";"0";"0";"0";"0";"0";"0";"0";"360";"16582";"0";"3106";"703";"243047";"11819";"8341";"70687";"0";"0";"0";"73278";"52411";"56";"1025";"13345";"0";"20961";"76937";"0";"0";"2519";"15618";"4099";"118533";"0";"134650";"6718";"24";"10831";"0";"210136";"0";"0";"0";"0";"9565";"6513";"0";"4564";"2340";"0";"1562";"65743";"0";"70355";"0";"0";"0";"0";"0";"0";"0";"0";"13203";"256821";"35530";"0";"234651";"32635";"36811";"317092";"0";"0";"6157715"
"2005/Mar";"1237";"0";"0";"0";"0";"0";"0";"0";"0";"3313642";"799475";"54540";"25983";"76972";"0";"0";"0";"0";"0";"3276";"0";"0";"0";"0";"0";"0";"0";"284";"17211";"0";"3618";"476";"261737";"12082";"14301";"74345";"0";"0";"0";"76139";"58595";"82";"1072";"12533";"0";"42390";"84275";"0";"0";"2926";"14840";"4728";"148673";"0";"219027";"8197";"27";"13280";"0";"249214";"0";"0";"0";"0";"11699";"8016";"0";"5936";"2927";"0";"1961";"77429";"0";"82867";"0";"0";"0";"0";"0";"0";"0";"0";"14244";"277307";"48648";"0";"310571";"34734";"46814";"379474";"0";"0";"6897804"
"2005/Abr";"1146";"0";"0";"0";"0";"0";"0";"0";"0";"3208090";"790697";"56445";"49470";"81393";"0";"0";"0";"0";"0";"4727";"0";"0";"0";"0";"0";"0";"0";"4713";"19354";"0";"5415";"9824";"271564";"14335";"10863";"76214";"0";"0";"0";"88942";"62964";"58";"1162";"19438";"0";"32622";"99061";"0";"0";"4043";"22395";"5651";"164947";"0";"197590";"8205";"10";"12991";"0";"311427";"0";"0";"0";"0";"11384";"8107";"0";"5620";"3110";"0";"2041";"97886";"4342081";"663253";"8763924";"0";"0";"0";"0";"0";"0";"0";"14679";"270096";"57094";"0";"340322";"38442";"59263";"397539";"0";"0";"20710597"
"2005/Mai";"1192";"0";"0";"0";"0";"0";"0";"0";"0";"3196181";"781721";"59419";"30500";"85707";"0";"0";"0";"0";"0";"5018";"0";"0";"0";"0";"0";"0";"0";"17954";"18754";"0";"6042";"45345";"270141";"13892";"12268";"78530";"0";"0";"0";"92040";"63269";"148";"1142";"38879";"0";"46644";"105897";"0";"0";"4036";"53178";"5879";"172666";"0";"229403";"9600";"75";"13629";"0";"760296";"0";"0";"0";"0";"12258";"8207";"0";"5596";"3412";"0";"2176";"148496";"0";"1357837";"0";"0";"0";"0";"0";"0";"0";"0";"15351";"265480";"57123";"0";"348976";"39876";"48015";"423080";"0";"0";"8955328"
"2005/Jun";"1520";"0";"0";"0";"0";"0";"0";"0";"0";"7157308";"1270038";"261505";"186014";"541977";"0";"0";"0";"0";"0";"6120";"0";"0";"0";"0";"0";"0";"0";"26186";"13094206";"0";"6496";"51044";"844420";"16163";"19859";"103357";"0";"669196";"0";"127532";"85526";"120";"3214";"30825";"0";"46988";"130051";"0";"0";"5422";"42954";"6751";"198351";"0";"202860";"9453";"27";"14809";"0";"564985";"0";"0";"0";"0";"13322";"9067";"0";"6329";"3598";"0";"2179";"104201";"0";"244353";"0";"0";"0";"0";"0";"0";"0";"0";"20679";"276815";"100179";"0";"429203";"49902";"52546";"425948";"0";"0";"27463598"
"2005/Jul";"1292";"0";"0";"0";"0";"0";"0";"0";"0";"3081102";"723158";"78029";"47708";"121037";"0";"0";"0";"0";"0";"5124";"0";"0";"0";"0";"0";"0";"0";"21673";"23027";"0";"5458";"32389";"303536";"17207";"8080";"71977";"0";"0";"0";"90869";"69789";"167";"1110";"23813";"0";"27618";"98588";"0";"0";"4156";"29890";"6527";"155364";"0";"155772";"9767";"47";"15055";"0";"358310";"0";"0";"0";"0";"13542";"10216";"0";"7650";"4813";"0";"3066";"108280";"0";"224136";"0";"0";"0";"0";"0";"0";"0";"0";"15519";"252609";"46384";"0";"304288";"37864";"68707";"386679";"0";"0";"7071392"
"2005/Ago";"1441";"0";"0";"0";"0";"0";"0";"0";"0";"7358007";"1133549";"195561";"145151";"396207";"0";"0";"0";"0";"0";"14205";"0";"0";"0";"0";"0";"0";"0";"18180";"13192095";"0";"6245";"26129";"588152";"18548";"16053";"115259";"0";"510682";"0";"155377";"93828";"111";"1630";"22767";"0";"47389";"223767";"0";"0";"13721";"27831";"16042";"286906";"0";"217723";"22617";"68";"31634";"0";"379952";"0";"0";"0";"0";"30009";"22618";"0";"18446";"11683";"0";"8752";"113904";"0";"136878";"0";"0";"0";"0";"0";"0";"0";"0";"21967";"281711";"110817";"0";"462741";"59568";"191719";"464181";"0";"0";"27211821"
"2005/Set";"1125";"0";"0";"0";"0";"0";"0";"0";"0";"3099838";"746047";"99926";"109244";"164793";"0";"0";"0";"0";"0";"12877";"0";"0";"0";"0";"0";"0";"0";"7897";"36237";"0";"6582";"13002";"322549";"19124";"9491";"83348";"0";"0";"0";"117077";"68304";"121";"1733";"18826";"0";"34031";"185191";"0";"0";"12847";"23411";"14811";"255830";"0";"199524";"20393";"59";"26583";"0";"349755";"0";"0";"0";"0";"23983";"17966";"0";"15121";"8389";"0";"6539";"100133";"0";"123657";"0";"0";"0";"0";"0";"0";"0";"0";"15444";"253350";"67401";"0";"346449";"47023";"168848";"417559";"0";"0";"7672438"
"2005/Out";"1410";"0";"0";"0";"0";"0";"0";"0";"0";"3260173";"678978";"43505";"21893";"74504";"0";"0";"0";"0";"0";"8672";"0";"0";"0";"0";"0";"0";"0";"4427";"35940";"0";"5552";"7523";"206764";"20350";"8506";"66926";"0";"0";"0";"89627";"60226";"149";"1200";"18206";"0";"26888";"149397";"0";"0";"8993";"22475";"11193";"215742";"0";"161119";"15628";"88";"20986";"0";"315294";"0";"0";"0";"0";"18618";"12876";"0";"10533";"6131";"0";"5218";"85914";"0";"94819";"0";"0";"0";"0";"0";"0";"0";"0";"14248";"248327";"58868";"0";"314965";"41258";"97328";"398005";"0";"0";"6969442"
"2005/Nov";"1352";"0";"0";"0";"0";"0";"0";"0";"0";"3292027";"732360";"45031";"23601";"83062";"0";"0";"0";"0";"0";"8586";"0";"0";"0";"0";"0";"0";"0";"3094";"29539";"0";"4846";"5497";"228901";"19595";"9032";"72495";"0";"0";"0";"97642";"59331";"166";"1233";"17587";"0";"30470";"150559";"0";"0";"9822";"22661";"11179";"210893";"0";"156564";"13838";"178";"19326";"0";"331000";"0";"0";"0";"0";"16870";"12107";"0";"8797";"5360";"0";"3997";"84203";"0";"96836";"0";"0";"0";"0";"0";"0";"0";"0";"14094";"256951";"59203";"0";"313687";"41591";"84714";"380860";"0";"0";"7070737"
"2005/Dez";"2363";"0";"0";"0";"0";"0";"0";"0";"0";"3136433";"690818";"44104";"23073";"80868";"0";"0";"0";"0";"0";"7330";"0";"0";"0";"0";"0";"0";"0";"3356";"25152";"0";"4696";"5658";"224844";"14944";"8855";"56355";"0";"0";"0";"88156";"48601";"126";"1158";"17160";"0";"29135";"100428";"0";"0";"8265";"21812";"8881";"144417";"0";"148654";"12518";"55";"16741";"0";"277186";"0";"0";"0";"0";"15721";"11121";"0";"8378";"4681";"0";"3462";"78712";"0";"85048";"0";"0";"0";"0";"0";"0";"0";"0";"15447";"240259";"50742";"0";"268352";"38303";"65732";"334990";"0";"0";"6473090"
